RIC,Trade Date,Open Price,High Price,Low Price,Universal Close Price,Volume
EUR=,2010-03-01,1.3624,1.3656,1.3458,1.356,
EUR=,2010-02-26,1.3546,1.3683,1.3529,1.3625,
EUR=,2010-02-25,1.3535,1.3571,1.345,1.3555,
EUR=,2010-02-24,1.3509,1.3626,1.35,1.353,
EUR=,2010-02-23,1.359,1.3691,1.3494,1.3505,
EUR=,2010-02-22,1.3636,1.3653,1.357,1.3597,
EUR=,2010-02-19,1.3529,1.3618,1.3442,1.3615,
EUR=,2010-02-18,1.3603,1.3653,1.3537,1.3614,
EUR=,2010-02-17,1.3764,1.3789,1.3584,1.3605,
EUR=,2010-02-16,1.3596,1.3779,1.3587,1.3768,
EUR=,2010-02-15,1.3612,1.3634,1.3577,1.3598,
EUR=,2010-02-12,1.3691,1.3696,1.3529,1.3615,
EUR=,2010-02-11,1.3731,1.3801,1.3593,1.3681,
EUR=,2010-02-10,1.3791,1.3815,1.3675,1.3726,
EUR=,2010-02-09,1.365,1.3839,1.3641,1.3789,
EUR=,2010-02-08,1.3663,1.3714,1.3619,1.3652,
EUR=,2010-02-05,1.3726,1.3746,1.3583,1.3662,
EUR=,2010-02-04,1.3888,1.3903,1.3725,1.3734,
EUR=,2010-02-03,1.3962,1.4026,1.3888,1.3898,
EUR=,2010-02-02,1.3928,1.3974,1.3884,1.3961,
EUR=,2010-02-01,1.3862,1.3938,1.385,1.3927,
EUR=,2010-01-29,1.3972,1.3989,1.386,1.3862,
EUR=,2010-01-28,1.402,1.4052,1.3935,1.3962,
EUR=,2010-01-27,1.4073,1.4096,1.3992,1.4017,
EUR=,2010-01-26,1.4148,1.4179,1.404,1.4073,
EUR=,2010-01-25,1.4159,1.4197,1.4126,1.415,
EUR=,2010-01-22,1.4079,1.4181,1.4064,1.4137,
EUR=,2010-01-21,1.4104,1.4143,1.4025,1.409,
EUR=,2010-01-20,1.429,1.4296,1.4078,1.4101,
EUR=,2010-01-19,1.4382,1.4413,1.4249,1.4298,
EUR=,2010-01-18,1.4338,1.4401,1.4332,1.4385,
EUR=,2010-01-15,1.4501,1.4511,1.4335,1.4382,
EUR=,2010-01-14,1.4509,1.4555,1.4445,1.4502,
EUR=,2010-01-13,1.4482,1.4582,1.4454,1.451,
EUR=,2010-01-12,1.4513,1.4548,1.4452,1.4494,
EUR=,2010-01-11,1.443,1.4557,1.4406,1.4513,
EUR=,2010-01-08,1.4318,1.4439,1.4261,1.4412,
EUR=,2010-01-07,1.4407,1.4446,1.4295,1.4318,
EUR=,2010-01-06,1.4363,1.4434,1.4281,1.4412,
EUR=,2010-01-05,1.4407,1.4483,1.4345,1.4368,
EUR=,2010-01-04,1.4323,1.4455,1.4255,1.4411,
EUR=,2010-01-01,1.4325,1.4327,1.4319,1.4323,
EUR=,2009-12-31,1.4338,1.4441,1.4305,1.4316,
EUR=,2009-12-30,1.435,1.4361,1.4271,1.4332,
EUR=,2009-12-29,1.4375,1.4458,1.433,1.4352,
EUR=,2009-12-28,1.4375,1.4414,1.4353,1.4382,
EUR=,2009-12-25,1.4375,1.4435,1.4362,1.4396,
EUR=,2009-12-24,1.4334,1.4418,1.4321,1.4374,
EUR=,2009-12-23,1.425,1.4366,1.4233,1.4326,
EUR=,2009-12-22,1.4282,1.4332,1.4216,1.4249,
EUR=,2009-12-21,1.4304,1.4372,1.4265,1.4283,
EUR=,2009-12-18,1.4337,1.4411,1.4258,1.4341,
EUR=,2009-12-17,1.4534,1.4536,1.4302,1.4344,
EUR=,2009-12-16,1.4534,1.459,1.4503,1.4536,
EUR=,2009-12-15,1.4655,1.4663,1.4501,1.4533,
EUR=,2009-12-14,1.4624,1.4685,1.4596,1.4655,
EUR=,2009-12-11,1.4732,1.4776,1.4584,1.4621,
EUR=,2009-12-10,1.4725,1.4761,1.4684,1.4734,
EUR=,2009-12-09,1.4703,1.4782,1.4667,1.4724,
EUR=,2009-12-08,1.4821,1.4866,1.4679,1.4698,
EUR=,2009-12-07,1.4852,1.4905,1.4755,1.4819,
EUR=,2009-12-04,1.5049,1.5091,1.4819,1.485,
EUR=,2009-12-03,1.5042,1.5141,1.504,1.5068,
EUR=,2009-12-02,1.5083,1.511,1.503,1.5044,
EUR=,2009-12-01,1.5005,1.5117,1.4969,1.5087,
EUR=,2009-11-30,1.5009,1.5083,1.4962,1.5007,
EUR=,2009-11-27,1.5019,1.5022,1.4826,1.4965,
EUR=,2009-11-26,1.513,1.5141,1.4956,1.5011,
EUR=,2009-11-25,1.4959,1.5144,1.4953,1.5139,
EUR=,2009-11-24,1.4964,1.4989,1.4887,1.496,
EUR=,2009-11-23,1.4858,1.5001,1.483,1.4965,
EUR=,2009-11-20,1.4922,1.4935,1.4797,1.486,
EUR=,2009-11-19,1.4961,1.4965,1.4839,1.4918,
EUR=,2009-11-18,1.4874,1.499,1.4856,1.4964,
EUR=,2009-11-17,1.497,1.4999,1.4806,1.4867,
EUR=,2009-11-16,1.4923,1.5015,1.4878,1.4971,
EUR=,2009-11-13,1.4845,1.4936,1.4823,1.4914,
EUR=,2009-11-12,1.4979,1.5016,1.4819,1.4842,
EUR=,2009-11-11,1.4983,1.5048,1.4951,1.4981,
EUR=,2009-11-10,1.4996,1.502,1.4936,1.4982,
EUR=,2009-11-09,1.4884,1.502,1.485,1.4993,
EUR=,2009-11-06,1.4867,1.4913,1.4811,1.4847,
EUR=,2009-11-05,1.487,1.4917,1.4807,1.488,
EUR=,2009-11-04,1.4729,1.4908,1.47,1.4876,
EUR=,2009-11-03,1.4771,1.481,1.4623,1.4714,
EUR=,2009-11-02,1.4712,1.4845,1.4683,1.4768,
EUR=,2009-10-30,1.4832,1.4858,1.4701,1.4715,
EUR=,2009-10-29,1.4712,1.4858,1.4681,1.4832,
EUR=,2009-10-28,1.481,1.484,1.4689,1.4709,
EUR=,2009-10-27,1.4861,1.4927,1.4769,1.4808,
EUR=,2009-10-26,1.4998,1.5061,1.4842,1.4869,
EUR=,2009-10-23,1.5021,1.506,1.4984,1.5,
EUR=,2009-10-22,1.4998,1.5038,1.4941,1.5022,
EUR=,2009-10-21,1.4932,1.5046,1.4886,1.5008,
EUR=,2009-10-20,1.4973,1.4994,1.4881,1.4939,
EUR=,2009-10-19,1.4892,1.4978,1.4827,1.4963,
EUR=,2009-10-16,1.4942,1.4967,1.4845,1.4903,
EUR=,2009-10-15,1.4934,1.4967,1.4841,1.4943,
EUR=,2009-10-14,1.4852,1.4946,1.4837,1.4924,
EUR=,2009-10-13,1.4778,1.4876,1.4757,1.4856,
EUR=,2009-10-12,1.4722,1.4813,1.4675,1.4771,
EUR=,2009-10-09,1.4791,1.4795,1.4672,1.4727,
EUR=,2009-10-08,1.4687,1.4817,1.468,1.4789,
EUR=,2009-10-07,1.4715,1.4736,1.4649,1.4685,
EUR=,2009-10-06,1.4647,1.4764,1.4644,1.4717,
EUR=,2009-10-05,1.459,1.4669,1.4579,1.4648,
EUR=,2009-10-02,1.4531,1.4647,1.4479,1.4569,
EUR=,2009-10-01,1.4635,1.4667,1.4515,1.453,
EUR=,2009-09-30,1.4581,1.4673,1.4574,1.4635,
EUR=,2009-09-29,1.4617,1.4645,1.4524,1.4583,
EUR=,2009-09-28,1.4697,1.472,1.4559,1.4619,
EUR=,2009-09-25,1.4662,1.4724,1.4612,1.4686,
EUR=,2009-09-24,1.4708,1.4803,1.4626,1.4658,
EUR=,2009-09-23,1.4788,1.4842,1.4723,1.4729,
EUR=,2009-09-22,1.4675,1.4821,1.4673,1.4787,
EUR=,2009-09-21,1.4688,1.4713,1.4606,1.4674,
EUR=,2009-09-18,1.4741,1.4744,1.4645,1.4707,
EUR=,2009-09-17,1.4706,1.4766,1.4685,1.4738,
EUR=,2009-09-16,1.4656,1.4736,1.464,1.471,
EUR=,2009-09-15,1.4627,1.4686,1.4559,1.4659,
EUR=,2009-09-14,1.4595,1.4652,1.4514,1.4623,
EUR=,2009-09-11,1.4574,1.4634,1.4552,1.4567,
EUR=,2009-09-10,1.4569,1.4613,1.45,1.4577,
EUR=,2009-09-09,1.4486,1.46,1.4463,1.4559,
EUR=,2009-09-08,1.4332,1.4535,1.4326,1.4482,
EUR=,2009-09-07,1.4308,1.4361,1.43,1.4334,
EUR=,2009-09-04,1.4257,1.4327,1.4188,1.429,
EUR=,2009-09-03,1.4263,1.4348,1.4234,1.4252,
EUR=,2009-09-02,1.4215,1.4294,1.4189,1.4262,
EUR=,2009-09-01,1.433,1.4377,1.4175,1.4219,
EUR=,2009-08-31,1.4305,1.4367,1.4254,1.4329,
EUR=,2009-08-28,1.4343,1.4388,1.4279,1.4296,
EUR=,2009-08-27,1.4243,1.4404,1.4217,1.435,
EUR=,2009-08-26,1.4301,1.4349,1.4204,1.4248,
EUR=,2009-08-25,1.4296,1.4361,1.4251,1.4295,
EUR=,2009-08-24,1.4341,1.4359,1.4278,1.43,
EUR=,2009-08-21,1.4246,1.4375,1.4207,1.432,
EUR=,2009-08-20,1.4232,1.4276,1.4199,1.4248,
EUR=,2009-08-19,1.4131,1.4267,1.4081,1.4234,
EUR=,2009-08-18,1.4072,1.4154,1.4065,1.4131,
EUR=,2009-08-17,1.4185,1.4194,1.4044,1.4078,
EUR=,2009-08-14,1.428,1.4306,1.4158,1.4202,
EUR=,2009-08-13,1.4201,1.4327,1.4199,1.4286,
EUR=,2009-08-12,1.4146,1.4246,1.4082,1.4201,
EUR=,2009-08-11,1.4144,1.4185,1.4108,1.4145,
EUR=,2009-08-10,1.4173,1.4218,1.4102,1.4144,
EUR=,2009-08-07,1.4353,1.4414,1.4152,1.4185,
EUR=,2009-08-06,1.4414,1.4431,1.4327,1.4346,
EUR=,2009-08-05,1.4391,1.4446,1.4354,1.4409,
EUR=,2009-08-04,1.4415,1.4433,1.4365,1.4399,
EUR=,2009-08-03,1.4266,1.4445,1.4204,1.4416,
EUR=,2009-07-31,1.4064,1.4279,1.4062,1.4247,
EUR=,2009-07-30,1.4033,1.4094,1.4005,1.4071,
EUR=,2009-07-29,1.4172,1.4195,1.4005,1.4035,
EUR=,2009-07-28,1.4242,1.4303,1.4127,1.4177,
EUR=,2009-07-27,1.4225,1.4299,1.417,1.4244,
EUR=,2009-07-24,1.4157,1.4253,1.4133,1.4202,
EUR=,2009-07-23,1.4205,1.4291,1.4118,1.4159,
EUR=,2009-07-22,1.4217,1.4257,1.4152,1.4208,
EUR=,2009-07-21,1.4222,1.4277,1.4161,1.4211,
EUR=,2009-07-20,1.4114,1.4249,1.4107,1.4226,
EUR=,2009-07-17,1.4142,1.4147,1.406,1.4096,
EUR=,2009-07-16,1.41,1.4165,1.4053,1.4146,
EUR=,2009-07-15,1.3967,1.4134,1.3961,1.4104,
EUR=,2009-07-14,1.3979,1.4015,1.3909,1.3968,
EUR=,2009-07-13,1.3945,1.4001,1.3895,1.3977,
EUR=,2009-07-10,1.4021,1.403,1.3876,1.393,
EUR=,2009-07-09,1.3871,1.4072,1.3855,1.4024,
EUR=,2009-07-08,1.3917,1.3938,1.383,1.3876,
EUR=,2009-07-07,1.3975,1.405,1.39,1.392,
EUR=,2009-07-06,1.3955,1.3998,1.3874,1.3974,
EUR=,2009-07-03,1.3935,1.4027,1.3934,1.3961,
EUR=,2009-07-02,1.4148,1.4154,1.3927,1.3939,
EUR=,2009-07-01,1.4032,1.4201,1.3999,1.415,
EUR=,2009-06-30,1.4078,1.4152,1.3999,1.4033,
EUR=,2009-06-29,1.4062,1.4103,1.3981,1.4075,
EUR=,2009-06-26,1.3992,1.4118,1.3981,1.4051,
EUR=,2009-06-25,1.3933,1.4013,1.3887,1.3985,
EUR=,2009-06-24,1.4075,1.4138,1.3886,1.3924,
EUR=,2009-06-23,1.3858,1.4106,1.3826,1.4077,
EUR=,2009-06-22,1.395,1.3952,1.3824,1.386,
EUR=,2009-06-19,1.3902,1.4011,1.3881,1.394,
EUR=,2009-06-18,1.3941,1.4001,1.3869,1.3903,
EUR=,2009-06-17,1.3834,1.3984,1.3805,1.394,
EUR=,2009-06-16,1.3786,1.3932,1.3747,1.3835,
EUR=,2009-06-15,1.3986,1.4001,1.3753,1.3789,
EUR=,2009-06-12,1.4098,1.4128,1.3934,1.4021,
EUR=,2009-06-11,1.3962,1.4177,1.3939,1.4104,
EUR=,2009-06-10,1.4066,1.4144,1.3912,1.3966,
EUR=,2009-06-09,1.3894,1.41,1.385,1.4065,
EUR=,2009-06-08,1.3942,1.4001,1.3803,1.3895,
EUR=,2009-06-05,1.4175,1.4266,1.393,1.3972,
EUR=,2009-06-04,1.4144,1.424,1.4067,1.4187,
EUR=,2009-06-03,1.4308,1.4337,1.4106,1.4151,
EUR=,2009-06-02,1.4146,1.4331,1.4099,1.4303,
EUR=,2009-06-01,1.4122,1.4246,1.4097,1.4164,
EUR=,2009-05-29,1.3934,1.4168,1.3923,1.4151,
EUR=,2009-05-28,1.3832,1.3982,1.379,1.3936,
EUR=,2009-05-27,1.3986,1.4,1.3821,1.3834,
EUR=,2009-05-26,1.4009,1.4022,1.3856,1.3989,
EUR=,2009-05-25,1.4032,1.4034,1.3956,1.4005,
EUR=,2009-05-22,1.3892,1.405,1.3891,1.3991,
EUR=,2009-05-21,1.376,1.3923,1.3726,1.3892,
EUR=,2009-05-20,1.3625,1.383,1.3581,1.377,
EUR=,2009-05-19,1.3553,1.3668,1.3529,1.3623,
EUR=,2009-05-18,1.3484,1.3563,1.342,1.3555,
EUR=,2009-05-15,1.3633,1.3649,1.346,1.3492,
EUR=,2009-05-14,1.3595,1.3663,1.3523,1.3633,
EUR=,2009-05-13,1.3642,1.3721,1.3564,1.3598,
EUR=,2009-05-12,1.357,1.3706,1.3562,1.3643,
EUR=,2009-05-11,1.3645,1.3667,1.3553,1.3574,
EUR=,2009-05-08,1.339,1.365,1.334,1.3646,
EUR=,2009-05-07,1.3307,1.347,1.3249,1.3398,
EUR=,2009-05-06,1.3305,1.3374,1.3245,1.3317,
EUR=,2009-05-05,1.3408,1.3437,1.328,1.3322,
EUR=,2009-05-04,1.3285,1.3425,1.3209,1.3402,
EUR=,2009-05-01,1.3225,1.3327,1.3216,1.3263,
EUR=,2009-04-30,1.3251,1.3384,1.3189,1.3226,
EUR=,2009-04-29,1.3138,1.334,1.3119,1.3263,
EUR=,2009-04-28,1.3018,1.3166,1.2962,1.3144,
EUR=,2009-04-27,1.324,1.3245,1.2997,1.3018,
EUR=,2009-04-24,1.3136,1.3301,1.3111,1.3252,
EUR=,2009-04-23,1.2993,1.316,1.2978,1.3146,
EUR=,2009-04-22,1.2946,1.3036,1.2883,1.2997,
EUR=,2009-04-21,1.2919,1.2993,1.2895,1.2933,
EUR=,2009-04-20,1.3045,1.3048,1.2883,1.2915,
EUR=,2009-04-17,1.3182,1.3197,1.3016,1.3038,
EUR=,2009-04-16,1.321,1.3267,1.3125,1.3178,
EUR=,2009-04-15,1.3258,1.3296,1.3145,1.3219,
EUR=,2009-04-14,1.3366,1.338,1.3225,1.3252,
EUR=,2009-04-13,1.3187,1.3391,1.3125,1.3363,
EUR=,2009-04-10,1.3164,1.3188,1.3088,1.3186,
EUR=,2009-04-09,1.3264,1.3335,1.3124,1.3164,
EUR=,2009-04-08,1.3265,1.3309,1.3144,1.3258,
EUR=,2009-04-07,1.3394,1.3407,1.3225,1.3267,
EUR=,2009-04-06,1.3509,1.3581,1.3356,1.3406,
EUR=,2009-04-03,1.3457,1.3495,1.3362,1.348,
EUR=,2009-04-02,1.3225,1.3516,1.322,1.3461,
EUR=,2009-04-01,1.3246,1.3286,1.3165,1.3231,
EUR=,2009-03-31,1.3201,1.3342,1.3172,1.325,
EUR=,2009-03-30,1.3224,1.3285,1.3111,1.3206,
EUR=,2009-03-27,1.3524,1.3591,1.3255,1.3298,
EUR=,2009-03-26,1.3586,1.3638,1.3492,1.3532,
EUR=,2009-03-25,1.347,1.3649,1.3416,1.3582,
EUR=,2009-03-24,1.3621,1.3677,1.343,1.3458,
EUR=,2009-03-23,1.3631,1.3735,1.3485,1.3629,
EUR=,2009-03-20,1.3659,1.3727,1.3514,1.358,
EUR=,2009-03-19,1.3517,1.3737,1.3416,1.3663,
EUR=,2009-03-18,1.3012,1.3517,1.2984,1.3505,
EUR=,2009-03-17,1.2981,1.3032,1.2928,1.3012,
EUR=,2009-03-16,1.2883,1.307,1.2834,1.2965,
EUR=,2009-03-13,1.2913,1.2956,1.2861,1.2922,
EUR=,2009-03-12,1.2839,1.2945,1.273,1.2909,
EUR=,2009-03-11,1.2681,1.2864,1.2615,1.2827,
EUR=,2009-03-10,1.2602,1.2821,1.2576,1.267,
EUR=,2009-03-09,1.2666,1.2727,1.2551,1.261,
EUR=,2009-03-06,1.2545,1.2754,1.2529,1.264,
EUR=,2009-03-05,1.2659,1.2663,1.2478,1.256,
EUR=,2009-03-04,1.2555,1.2657,1.2455,1.2635,
EUR=,2009-03-03,1.2576,1.2677,1.252,1.2565,
EUR=,2009-03-02,1.2625,1.2635,1.2544,1.2583,
EUR=,2009-02-27,1.2743,1.2751,1.2602,1.2668,
EUR=,2009-02-26,1.2717,1.2809,1.2681,1.273,
EUR=,2009-02-25,1.284,1.2901,1.2689,1.2707,
EUR=,2009-02-24,1.2693,1.2876,1.266,1.2839,
EUR=,2009-02-23,1.2795,1.2991,1.269,1.2706,
EUR=,2009-02-20,1.2668,1.2882,1.2555,1.284,
EUR=,2009-02-19,1.2533,1.2759,1.2524,1.2662,
EUR=,2009-02-18,1.2581,1.2639,1.2511,1.2537,
EUR=,2009-02-17,1.2789,1.2808,1.256,1.2588,
EUR=,2009-02-16,1.2787,1.2825,1.2725,1.2777,
EUR=,2009-02-13,1.2869,1.2942,1.2817,1.286,
EUR=,2009-02-12,1.29,1.2942,1.272,1.2861,
EUR=,2009-02-11,1.2915,1.2999,1.2831,1.2895,
EUR=,2009-02-10,1.3011,1.3074,1.2808,1.2897,
EUR=,2009-02-09,1.296,1.3093,1.2871,1.3009,
EUR=,2009-02-06,1.2794,1.2991,1.2746,1.2931,
EUR=,2009-02-05,1.2851,1.2903,1.2756,1.2783,
EUR=,2009-02-04,1.3027,1.3069,1.2811,1.2828,
EUR=,2009-02-03,1.2847,1.3056,1.28,1.3036,
EUR=,2009-02-02,1.2767,1.2898,1.2704,1.2849,
EUR=,2009-01-30,1.2951,1.2958,1.2775,1.278,
EUR=,2009-01-29,1.3152,1.3179,1.2931,1.2958,
EUR=,2009-01-28,1.3161,1.3324,1.31,1.3135,
EUR=,2009-01-27,1.3179,1.3328,1.3116,1.3176,
EUR=,2009-01-26,1.2968,1.3206,1.2859,1.3165,
EUR=,2009-01-23,1.3001,1.3033,1.2763,1.2989,
EUR=,2009-01-22,1.3049,1.3082,1.2906,1.2984,
EUR=,2009-01-21,1.2905,1.3068,1.2824,1.3039,
EUR=,2009-01-20,1.3088,1.3103,1.2854,1.2887,
EUR=,2009-01-19,1.3325,1.3385,1.3099,1.311,
EUR=,2009-01-16,1.3125,1.3343,1.3109,1.3303,
EUR=,2009-01-15,1.3183,1.3241,1.3025,1.3153,
EUR=,2009-01-14,1.3189,1.3335,1.3091,1.3161,
EUR=,2009-01-13,1.3359,1.3373,1.314,1.3195,
EUR=,2009-01-12,1.3472,1.3475,1.3286,1.337,
EUR=,2009-01-09,1.3707,1.3749,1.3412,1.3437,
EUR=,2009-01-08,1.365,1.3798,1.3532,1.3725,
EUR=,2009-01-07,1.3528,1.3746,1.3429,1.3632,
EUR=,2009-01-06,1.3608,1.3656,1.3308,1.3507,
EUR=,2009-01-05,1.3901,1.3963,1.3544,1.3604,
EUR=,2009-01-02,1.399,1.4055,1.3837,1.3876,
EUR=,2009-01-01,1.3964,1.3999,1.3946,1.3988,
EUR=,2008-12-31,1.4065,1.4146,1.3848,1.3978,
EUR=,2008-12-30,1.3944,1.422,1.3915,1.4069,
EUR=,2008-12-29,1.4059,1.4361,1.3967,1.3976,
EUR=,2008-12-26,1.4006,1.4118,1.3987,1.4061,
EUR=,2008-12-25,1.4009,1.4047,1.3974,1.4012,
EUR=,2008-12-24,1.3938,1.4019,1.3911,1.4002,
EUR=,2008-12-23,1.3947,1.402,1.3916,1.3962,
EUR=,2008-12-22,1.3931,1.4123,1.3899,1.3942,
EUR=,2008-12-19,1.4241,1.4309,1.3822,1.3916,
EUR=,2008-12-18,1.4404,1.4719,1.4185,1.4209,
EUR=,2008-12-17,1.405,1.4436,1.3993,1.4401,
EUR=,2008-12-16,1.3701,1.4144,1.3629,1.4098,
EUR=,2008-12-15,1.3367,1.3712,1.3364,1.3711,
EUR=,2008-12-12,1.3355,1.3415,1.3249,1.3372,
EUR=,2008-12-11,1.3012,1.3405,1.2999,1.3357,
EUR=,2008-12-10,1.2925,1.307,1.2899,1.3015,
EUR=,2008-12-09,1.2952,1.3,1.2795,1.2912,
EUR=,2008-12-08,1.2725,1.2963,1.2716,1.2936,
EUR=,2008-12-05,1.2786,1.2798,1.2625,1.2734,
EUR=,2008-12-04,1.2701,1.2848,1.2548,1.277,
EUR=,2008-12-03,1.2711,1.2741,1.2601,1.2714,
EUR=,2008-12-02,1.2608,1.2767,1.2561,1.2712,
EUR=,2008-12-01,1.2709,1.2711,1.258,1.2625,
EUR=,2008-11-28,1.2901,1.2959,1.2644,1.2695,
EUR=,2008-11-27,1.2878,1.2967,1.2856,1.289,
EUR=,2008-11-26,1.3061,1.307,1.2818,1.289,
EUR=,2008-11-25,1.2927,1.308,1.2803,1.3057,
EUR=,2008-11-24,1.259,1.2927,1.2565,1.2912,
EUR=,2008-11-21,1.2444,1.264,1.2422,1.2578,
EUR=,2008-11-20,1.2501,1.2593,1.2454,1.2457,
EUR=,2008-11-19,1.2615,1.2813,1.2516,1.2522,
EUR=,2008-11-18,1.2647,1.2699,1.2565,1.2621,
EUR=,2008-11-17,1.2532,1.2741,1.2512,1.2646,
EUR=,2008-11-14,1.2784,1.2827,1.2614,1.2631,
EUR=,2008-11-13,1.2503,1.2853,1.2387,1.2828,
EUR=,2008-11-12,1.2526,1.2632,1.2466,1.2469,
EUR=,2008-11-11,1.2754,1.2799,1.2504,1.2517,
EUR=,2008-11-10,1.2818,1.2927,1.2716,1.2731,
EUR=,2008-11-07,1.2715,1.285,1.2651,1.2736,
EUR=,2008-11-06,1.2959,1.2965,1.2699,1.27,
EUR=,2008-11-05,1.2978,1.3116,1.279,1.295,
EUR=,2008-11-04,1.263,1.3036,1.2525,1.3032,
EUR=,2008-11-03,1.2748,1.2898,1.2594,1.2641,
EUR=,2008-10-31,1.2852,1.2894,1.2665,1.273,
EUR=,2008-10-30,1.2963,1.3294,1.2801,1.2906,
EUR=,2008-10-29,1.2765,1.2991,1.2624,1.296,
EUR=,2008-10-28,1.2472,1.2742,1.2328,1.2713,
EUR=,2008-10-27,1.2548,1.2685,1.2332,1.2466,
EUR=,2008-10-24,1.2971,1.2978,1.2496,1.2622,
EUR=,2008-10-23,1.2827,1.3003,1.2726,1.298,
EUR=,2008-10-22,1.3063,1.3076,1.2771,1.2852,
EUR=,2008-10-21,1.333,1.3353,1.3049,1.3057,
EUR=,2008-10-20,1.3401,1.353,1.3284,1.3342,
EUR=,2008-10-17,1.3481,1.3516,1.3385,1.3407,
EUR=,2008-10-16,1.3465,1.3537,1.3344,1.3485,
EUR=,2008-10-15,1.362,1.3685,1.3453,1.346,
EUR=,2008-10-14,1.3592,1.3769,1.3584,1.3622,
EUR=,2008-10-13,1.3557,1.3681,1.3456,1.3591,
EUR=,2008-10-10,1.3587,1.365,1.3257,1.3412,
EUR=,2008-10-09,1.363,1.3784,1.3579,1.3596,
EUR=,2008-10-08,1.3628,1.3756,1.3542,1.3629,
EUR=,2008-10-07,1.3484,1.3739,1.3479,1.3617,
EUR=,2008-10-06,1.3663,1.3674,1.3441,1.3488,
EUR=,2008-10-03,1.3816,1.3905,1.3702,1.3769,
EUR=,2008-10-02,1.4024,1.4025,1.3743,1.3816,
EUR=,2008-10-01,1.4122,1.4174,1.3974,1.4019,
EUR=,2008-09-30,1.4416,1.4425,1.4008,1.4102,
EUR=,2008-09-29,1.452,1.4564,1.4298,1.4416,
EUR=,2008-09-26,1.4615,1.4677,1.4553,1.4613,
EUR=,2008-09-25,1.4609,1.4768,1.4559,1.4621,
EUR=,2008-09-24,1.4644,1.4746,1.4609,1.4611,
EUR=,2008-09-23,1.4793,1.4825,1.4621,1.4643,
EUR=,2008-09-22,1.449,1.4865,1.4436,1.4784,
EUR=,2008-09-19,1.4325,1.4498,1.4149,1.4464,
EUR=,2008-09-18,1.4317,1.4541,1.4278,1.4337,
EUR=,2008-09-17,1.411,1.4383,1.409,1.4303,
EUR=,2008-09-16,1.4261,1.4283,1.4077,1.4119,
EUR=,2008-09-15,1.4313,1.4479,1.4084,1.4264,
EUR=,2008-09-12,1.4017,1.4231,1.397,1.4227,
EUR=,2008-09-11,1.3974,1.4035,1.3879,1.4029,
EUR=,2008-09-10,1.411,1.4178,1.3971,1.3985,
EUR=,2008-09-09,1.4124,1.4225,1.4045,1.4135,
EUR=,2008-09-08,1.4383,1.4428,1.4053,1.4126,
EUR=,2008-09-05,1.4232,1.4347,1.4195,1.4267,
EUR=,2008-09-04,1.4491,1.4544,1.4215,1.4249,
EUR=,2008-09-03,1.4515,1.453,1.4384,1.4488,
EUR=,2008-09-02,1.4605,1.4605,1.4464,1.4515,
EUR=,2008-09-01,1.47,1.4717,1.458,1.4604,
EUR=,2008-08-29,1.4702,1.4768,1.4639,1.4672,
EUR=,2008-08-28,1.4712,1.4811,1.467,1.4699,
EUR=,2008-08-27,1.4645,1.4775,1.4631,1.472,
EUR=,2008-08-26,1.475,1.476,1.4567,1.4649,
EUR=,2008-08-25,1.4786,1.4807,1.4695,1.475,
EUR=,2008-08-22,1.4893,1.49,1.4756,1.4791,
EUR=,2008-08-21,1.4741,1.4907,1.473,1.4906,
EUR=,2008-08-20,1.4784,1.4805,1.4671,1.4742,
EUR=,2008-08-19,1.4681,1.4794,1.4628,1.4787,
EUR=,2008-08-18,1.4681,1.4767,1.4671,1.4695,
EUR=,2008-08-15,1.4801,1.4807,1.4657,1.4688,
EUR=,2008-08-14,1.4921,1.4949,1.4776,1.4807,
EUR=,2008-08-13,1.4906,1.4979,1.4839,1.4924,
EUR=,2008-08-12,1.4897,1.4964,1.4812,1.4919,
EUR=,2008-08-11,1.4933,1.5083,1.4878,1.4904,
EUR=,2008-08-08,1.532,1.5334,1.4996,1.5005,
EUR=,2008-08-07,1.5413,1.5503,1.5308,1.5321,
EUR=,2008-08-06,1.5452,1.5516,1.5397,1.5412,
EUR=,2008-08-05,1.5572,1.5575,1.5445,1.5456,
EUR=,2008-08-04,1.5569,1.5631,1.5553,1.5575,
EUR=,2008-08-01,1.5596,1.5598,1.5511,1.5564,
EUR=,2008-07-31,1.5576,1.57,1.5567,1.56,
EUR=,2008-07-30,1.5582,1.5616,1.5518,1.5576,
EUR=,2008-07-29,1.5738,1.5759,1.5552,1.5588,
EUR=,2008-07-28,1.5699,1.5768,1.5682,1.5745,
EUR=,2008-07-25,1.5675,1.5753,1.5661,1.5709,
EUR=,2008-07-24,1.5682,1.5713,1.5627,1.5675,
EUR=,2008-07-23,1.579,1.5798,1.5669,1.5687,
EUR=,2008-07-22,1.5925,1.5944,1.5756,1.5783,
EUR=,2008-07-21,1.5836,1.5931,1.5827,1.5929,
EUR=,2008-07-18,1.5857,1.5887,1.5803,1.5846,
EUR=,2008-07-17,1.5822,1.5893,1.5782,1.5861,
EUR=,2008-07-16,1.5915,1.5948,1.5799,1.5823,
EUR=,2008-07-15,1.5899,1.6038,1.5864,1.5918,
EUR=,2008-07-14,1.5962,1.597,1.5839,1.5903,
EUR=,2008-07-11,1.5785,1.5946,1.5763,1.594,
EUR=,2008-07-10,1.5739,1.58,1.5689,1.5784,
